userName,date,duration,project,client,description
brent,2020-12-17,2.5,Overhead,,Email/slack/asana/hours/FD; Champion check-in w Nathan; Company year end party
brent,2020-12-17,4.5,Tech wealth: Other,,Work on bootstrapping blank database
brent,2020-12-17,1,Out,,Childcare & remote learning support
diego,2020-12-17,1,Overhead,,
diego,2020-12-17,2,Feature: Too small to name,,
diego,2020-12-17,4,Tech wealth: Other,,
herb,2020-12-17,5,Feature: Project X,,local-first-web
herb,2020-12-17,1.5,Overhead,,
leslie,2020-12-17,3,Support: Ongoing,winrock,Geo update for HamroSamman
leslie,2020-12-17,0.5,Support: Setup,wwb,"Template review, schedule kick-off"
leslie,2020-12-17,2.5,Overhead,,"Annual party, ninja quarterly check-in, ninja meeting"
leslie,2020-12-17,1,Overhead,,Asana/Slack/email
nathan,2020-12-17,6,Tech wealth: Other,,
nathan,2020-12-17,1,Overhead,,champions
nathan,2020-12-17,1.5,Out,,long errand
shane,2020-12-17,8,Overhead,,"Fedramp questions, updating drawings, updates lots, 401k + bonus info/questions lots, winrock renewal lots, invoices, year end devresults party, etc"
brent,2020-12-18,3,Overhead,,Email/slack/asana/hours/FD; weekly meeting & prep; champion check-in w Reid
brent,2020-12-18,1,Tech wealth: Bug fixin,,"Review PR 2202 (SqlTypes upgrade & AdGeoJson fix), also investigating FD 5741 (Locations API error, from SqlTypes?)"
brent,2020-12-18,1,Security,,Review PR 2197 (SQL connection via Azure AD)
brent,2020-12-18,0.5,Tech wealth: Other,,PR 2201 (Final work on bootstrapping blank database)
brent,2020-12-18,1.5,Security,,Pair w Ritika on FedRAMP documentation
brent,2020-12-18,1,Tech wealth: TypeScript,,PR 2204 (Work on converting InboxService.coffee -> InboxRepo.ts)
diego,2020-12-18,4,Tech wealth: Bug fixin,,
diego,2020-12-18,1,Overhead,,
diego,2020-12-18,2,Feature: Too small to name,,
herb,2020-12-18,3.8,Feature: Project X,,local-first-web
herb,2020-12-18,2,Overhead,,
jeff,2020-12-18,0,Overhead,,making timesheet happy
leslie,2020-12-18,3,Support: Ongoing,chemonics,Geography update for PakistanSMEA
leslie,2020-12-18,1,Overhead,,Weekly meeting
leslie,2020-12-18,1,Overhead,,Asana/Slack/email
leslie,2020-12-18,2,Support: Setup,wwb,"Template review, kick-off, follow-up"
leslie,2020-12-18,0.5,Support: Ongoing,cepps,On call help: Geo update advice
nathan,2020-12-18,1.5,Overhead,,weekly
nathan,2020-12-18,3,Overhead,,hiring
nathan,2020-12-18,4,Security,,upgrades
shane,2020-12-18,8,Overhead,,"2020 annual bonus 401k elections/ping folks, invoices, confirm receipt of payment raleigh, lots of fedramp work/drawing updates, DT Global invoicing + contact updating, weekly staff meeting, winrock task orders/end of year invoicing/lots of signatures, pen testing contract + emails, etc"
diego,2020-12-20,1,Feature: Too small to name,,
herb,2020-12-20,5,Feature: Project X,,local-first-web
brent,2020-12-21,1,Tech wealth: TypeScript,,PR 2204 (Work on converting InboxService.coffee -> InboxRepo.ts)
brent,2020-12-21,3.5,Overhead,,Email/slack/hours/asana/FD; pairing w Herb
brent,2020-12-21,2.5,Tech wealth: Other,,Convert Results EditGrid to ag-grid
brent,2020-12-21,1,Security,,Pair w Ritika on FedRAMP documentation
diego,2020-12-21,3,Overhead,,
diego,2020-12-21,2,Tech wealth: TypeScript,,
diego,2020-12-21,3,Out,,
herb,2020-12-21,5.3,Out,,sick
herb,2020-12-21,1,Overhead,,
leslie,2020-12-21,1,Support: Setup,wwb,"Template review, follow-up"
leslie,2020-12-21,1,Overhead,,Asana/Slack/email
leslie,2020-12-21,6,Out,,Christmas
nathan,2020-12-21,8,Out,,vacay
shane,2020-12-21,8,Overhead,,"Weekly review, weekly cashflow, 2020 annual bonus payroll run #1 and associated announcements + issues, lots of fedramp work/send ""finished"" drawings to FITs for review, invoicing, research syriaart invoice x 2, winrock renewals/lots of contact review and sigs, etc"
brent,2020-12-22,1,Overhead,,Email/slack/hours/asana/FD;
brent,2020-12-22,0.5,Tech wealth: TypeScript,,Review PR 2205 (migrate timeSince to TS)
brent,2020-12-22,0.5,Feature: ContentObject Validation,,FD 5746 (IndicatorResult.DeletedAdminDivisionReferenceEnforcer investigation)
brent,2020-12-22,1.5,Tech wealth: Other,,PR 2208 (manage SQL defaults to bring bootstrapped DBs in line with prod)
brent,2020-12-22,1,Tech wealth: TypeScript,,Review PR 2206 (decaf utility methods)
brent,2020-12-22,0.5,Tech wealth: Other,,Review PR 2207 (remove d3 experiments)
brent,2020-12-22,0.5,Tech wealth: Other,,PR 2210 (remove Instances.AllowSetupTask)
brent,2020-12-22,1,Tech wealth: TypeScript,,Review PR 2209 (switch to named exports for TS files)
brent,2020-12-22,1.5,Tech wealth: TypeScript,,PR 2212 (OrgService -> OrgRepo)
diego,2020-12-22,8,Tech wealth: Other,,
diego,2020-12-22,1,Feature: Too small to name,,
herb,2020-12-22,5,Overhead,,
herb,2020-12-22,1,Overhead,,
leslie,2020-12-22,1,Support: Setup,wwb,Meeting about setup template
leslie,2020-12-22,1,Support: Setup,inl,Review of INL doc about features
leslie,2020-12-22,1,Overhead,,Asana/Slack/email
leslie,2020-12-22,5,Out,,Christmas
nathan,2020-12-22,8,Out,,vacay
shane,2020-12-22,8,Overhead,,
brent,2020-12-23,0.5,Overhead,,
brent,2020-12-23,0.5,Tech wealth: TypeScript,,PR 2212 (OrgService -> OrgRepo)
brent,2020-12-23,1,Tech wealth: Other,,Review PR 2211 (npm package updates
brent,2020-12-23,1.5,Feature: ContentObject Validation,,FD 5750 (IndicatorResult.DeletedAdminDivisionReferenceEnforcer violations)
brent,2020-12-23,2,Tech wealth: Bug fixin,,PR 2219 (fix DeleteButton and remove $root references)
brent,2020-12-23,1,Tech wealth: TypeScript,,"Review PRs 2213 ($dev.color), 2214 ($dev.array.sortOn)"
brent,2020-12-23,1.5,Out,,
diego,2020-12-23,9,Tech wealth: TypeScript,,
herb,2020-12-23,5.5,Feature: Project X,,taco
herb,2020-12-23,1,Overhead,,
leslie,2020-12-23,8,Out,,Christmas
nathan,2020-12-23,8,Out,,vacay
shane,2020-12-23,8,Overhead,,
brent,2020-12-24,8,Out,,
herb,2020-12-24,8,Out,,
leslie,2020-12-24,8,Out,,Christmas
nathan,2020-12-24,8,Out,,holiday
shane,2020-12-24,8,Out,,
brent,2020-12-25,8,Out,,
herb,2020-12-25,8,Out,,
jeff,2020-12-25,0,Overhead,,making timesheet happy
leslie,2020-12-25,8,Out,,Christmas
nathan,2020-12-25,8,Out,,holiday
shane,2020-12-25,8,Out,,
brent,2020-12-28,8,Out,,
herb,2020-12-28,2,Feature: Project X,,taco
herb,2020-12-28,1,Overhead,,
leslie,2020-12-28,4,Support: Ongoing,cordaid,On-call: Custom query 162 updates
leslie,2020-12-28,0.5,Feature: Too small to name,,PR for DM: 2224 - 404-goback
leslie,2020-12-28,1,Overhead,,Asana/Slack/email
leslie,2020-12-28,1,Support: Scaling training & help,,Updating URLs in custom queries
leslie,2020-12-28,1.5,Out,,Christmas
nathan,2020-12-28,8,Out,,vacay
shane,2020-12-28,8,Out,,
brent,2020-12-29,8,Out,,
herb,2020-12-29,3.5,Feature: Project X,,taco
leslie,2020-12-29,1,Support: Ongoing,lab,On call: Helping new person w/ finding data
leslie,2020-12-29,2,Support: Ongoing,cepps,"On call: Data table indicator question, CQ update"
leslie,2020-12-29,1,Support: Setup,inl,Check-in
leslie,2020-12-29,1,Overhead,,Asana/Slack/email
leslie,2020-12-29,1,Overhead,,Verifying NH's employment for loan officer
leslie,2020-12-29,4,Support: Scaling training & help,,Updating URLs for 56 custom queries
leslie,2020-12-29,0.5,Support: Ongoing,ht,On call: PW reset
nathan,2020-12-29,8,Out,,vacay
shane,2020-12-29,8,Out,,
brent,2020-12-30,8,Out,,
herb,2020-12-30,3.3,Feature: Project X,,taco
leslie,2020-12-30,2,Tech wealth: Bug fixin,,Pairing with DM on cross-activity editing with DT imports
leslie,2020-12-30,1,Overhead,,Asana/Slack/email
leslie,2020-12-30,5,Out,,Christmas
nathan,2020-12-30,8,Out,,vacay
shane,2020-12-30,8,Out,,
brent,2020-12-31,8,Out,,
herb,2020-12-31,2.8,Feature: Project X,,taco
herb,2020-12-31,5.3,Out,,
leslie,2020-12-31,1,Support: Ongoing,???,On call: Forms/permissions questions
leslie,2020-12-31,1,Overhead,,Asana/Slack/email
leslie,2020-12-31,6,Out,,New Year's
nathan,2020-12-31,8,Out,,holiday
shane,2020-12-31,8,Out,,
aasit,2021-01-01,40,Out,,Holiday
brent,2021-01-01,8,Out,,
diego,2021-01-01,8,Overhead,,
herb,2021-01-01,8,Out,,
leslie,2021-01-01,8,Out,,New Year's
nathan,2021-01-01,8,Out,,holiday
reid,2021-01-01,8,Out,,out
ritika,2021-01-01,8,Out,,
shane,2021-01-01,8,Out,,Out
aasit,2021-01-02,8,Business: Marketing,,
ritika,2021-01-02,8,Out,,
leslie,2021-01-03,3,Overhead,,Expenses
reid,2021-01-03,8,Out,,holiday
ritika,2021-01-03,8,Out,,
aasit,2021-01-04,2,Business: Outreach,,Client demo + outreach
aasit,2021-01-04,2,Business: Contracts,,NDI Contract meeting / discussion
aasit,2021-01-04,2,Overhead,,BD checkin
aasit,2021-01-04,2,Business: Marketing,,SIDW
brent,2021-01-04,1,Overhead,,Email/slack/asana/hours; Catch up after time off
brent,2021-01-04,0.5,Feature: Too small to name,,drcli: Review PR 1 (count lines in tsconv)
brent,2021-01-04,6.5,Security,,Work on developer database setup
diego,2021-01-04,8,Tech wealth: Bug fixin,,
fred,2021-01-04,0,Overhead,,placeholders for the summary graph
herb,2021-01-04,8,Out,,
leslie,2021-01-04,1,Out,,Slack was down and I was lost
leslie,2021-01-04,1,Support: Ongoing,uganda,Prep for meeting Tues
leslie,2021-01-04,1,Overhead,,Asana/Slack/email
leslie,2021-01-04,2,Overhead,,Posting job
leslie,2021-01-04,1,Overhead,,Expenses
nathan,2021-01-04,8,Overhead,,hiring
reid,2021-01-04,1,Support: Ongoing,usp,ticket
reid,2021-01-04,1,Support: Ongoing,cepps,ticket
reid,2021-01-04,2,Overhead,,Resume review
reid,2021-01-04,4,Out,,Migraine
ritika,2021-01-04,3,Support: Ongoing,ndi,
ritika,2021-01-04,2,Overhead,,hiring support
ritika,2021-01-04,3,Security,,pen test
sam,2021-01-04,0,Overhead,,placeholders for the summary graph
shane,2021-01-04,8,Overhead,,"Weekly review, monthly review, weekly cashflow, catch up from being off, internet outage, hsa 2021 tweaks, mortage checks nancy, chemonics contract/signatures/emails, winrock outstanding 2021 task orders/sign task orders/emails/etc, TD Bank wire limit increase/emails, renew devresults google voice phone number, USP ACH paperwork, expensify reports/answer expensify questions, wwb new contract, fedramp invoices, bulletproof wire issues, etc"
aasit,2021-01-05,3,Business: Outreach,,Chris / Bobby Meeting
aasit,2021-01-05,3,Business: Proposals,,Update INL doc
brent,2021-01-05,0.5,Overhead,,Email/slack/asana/hours;
brent,2021-01-05,6.5,Security,,Work on developer database setup
brent,2021-01-05,1.5,Tech wealth: Bug fixin,worldlearning,FD 5765 (investigate matrix data inconsistency)
brent,2021-01-05,0.5,Tech wealth: Bug fixin,,Investigate login issue for zimbabwefarm
diego,2021-01-05,8,Tech wealth: Other,,
herb,2021-01-05,8,Out,,
leslie,2021-01-05,1.5,Support: Ongoing,uganda,Meeting + follow-up
leslie,2021-01-05,1,Support: Setup,inl,Feature request document editing
leslie,2021-01-05,4,Out,,Election volunteering
leslie,2021-01-05,1,Overhead,,Asana/Slack/email
nathan,2021-01-05,4.5,Overhead,,hiring
nathan,2021-01-05,4,DevOps: General,,devbot upgrades and ssl
reid,2021-01-05,1,Overhead,,Resume review
reid,2021-01-05,1,Support: Setup,shejehsalam,Questions response
reid,2021-01-05,1,Support: Setup,syriamel,Prep for call with USAID
reid,2021-01-05,1,Overhead,,Clean up threads and add weekly agenda items
reid,2021-01-05,1,Support: Ongoing,worldlearning,ticket
reid,2021-01-05,1,Support: Ongoing,usp,ticket
reid,2021-01-05,3,Out,,Migraine
ritika,2021-01-05,10,Security,,FedRAMP
shane,2021-01-05,8,Overhead,,"IPP/State invoicing emails/config, Internet issues, post office - submit change of address for caudill web, expensify questions/approvals, various invoices employers advantage/FITs, parse wwb new contract/add to invoicing system, catch up on expenses, etc"
aasit,2021-01-06,2,Business: Outreach,,INL Logistics and meeting prep
aasit,2021-01-06,2,Business: Outreach,,UNDP demo and meeting
aasit,2021-01-06,1,Overhead,,Brent / Aasit Pairing
aasit,2021-01-06,1,Overhead,,Championing
aasit,2021-01-06,2,Business: Outreach,,LinkedIn + SIDW Co chair meetings
aasit,2021-01-06,3,Business: Proposals,,UNDP documentation
brent,2021-01-06,1.5,Overhead,,Email/slack/asana/hours; melia bus stop waiting
brent,2021-01-06,0.5,Tech wealth: Bug fixin,,Investigate login issue for zimbabwefarm
brent,2021-01-06,1,Security,,Work on developer database setup
brent,2021-01-06,1,Overhead,,"Double pairing w Leslie and Ritika: discusses FedRAMP stuff, mostly remote SQL patterns"
brent,2021-01-06,1.5,Overhead,,Pairing w Aasit
brent,2021-01-06,2,Tech wealth: Bug fixin,worldlearning,FD 5765 (investigate matrix data inconsistency)
brent,2021-01-06,0.5,Tech wealth: Bug fixin,,FD 5770 (NUMBER_SCALES syntax problem)
diego,2021-01-06,6,Tech wealth: Other,,
diego,2021-01-06,1,Overhead,,
diego,2021-01-06,1,Out,,
herb,2021-01-06,8,Out,,
leslie,2021-01-06,1,Security,,Pairing with BK/RB on removing local databases
leslie,2021-01-06,1,Overhead,,Asana/Slack/email
leslie,2021-01-06,0.5,Feature: Too small to name,,Truncated pairing with DM on adding mechanisms filter
leslie,2021-01-06,2,Overhead,,Dealing with monitor drivers + bootcamp
leslie,2021-01-06,0.5,Tech wealth: Bug fixin,,On call help: PR for BK: 2228 - hotfix-numberFormatting
leslie,2021-01-06,3,Out,,Attempted coup
nathan,2021-01-06,1,Tech wealth: Other,,jquery upgrade
nathan,2021-01-06,1,DevOps: General,,devbot upgrades
nathan,2021-01-06,1,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/2228
nathan,2021-01-06,5,Overhead,,hiring
reid,2021-01-06,0.5,Tech wealth: Bug fixin,,devbot PR
reid,2021-01-06,1,Support: Setup,chemonics,zimbabwefarm setup
reid,2021-01-06,2.5,Out,,watching armed insurrection at the capitol
reid,2021-01-06,4,Support: Ongoing,syriamel,demo with donor and follow up email
ritika,2021-01-06,6,Security,,FedRAMP
ritika,2021-01-06,2,Tech wealth: Other,,Test DB setup
shane,2021-01-06,8,Overhead,,"Chemonics renewal contract/email updates/setup meeting, replacment cable for headset, wwb new contract, catch up on invoicing/billing run lots, finish catching up on reimbursements, fedramp donut/fedramp meeting prep/email updates to schellman, phone calls and emails to TD bank to find wire/report back to bulletproof, finalize annual bonus numbers/setup meeting/slack convos/cancel meeting/emails with questions, etc"
aasit,2021-01-07,3,Business: Contracts,,NDI Contract / Meeting / Updates
aasit,2021-01-07,2,Business: Outreach,,FEMA meetings
aasit,2021-01-07,3,Support: Setup,,INL Kick off
aasit,2021-01-07,2,Business: Outreach,,GIZ - Phillip meeting
brent,2021-01-07,1.5,Overhead,,Email/slack/asana/hours; review pitches & issues
brent,2021-01-07,2.5,Security,,Work on developer database setup
brent,2021-01-07,0.5,Tech wealth: TypeScript,,Review PR 2218 (firstChars TS conversion)
brent,2021-01-07,3,Tech wealth: Bug fixin,,FD 5765 (investigate matrix data inconsistency); write GH issue for enforcer expediting
diego,2021-01-07,8,Tech wealth: TypeScript,,
herb,2021-01-07,8,Out,,
leslie,2021-01-07,2.5,Support: Setup,wwb,Template & data table review
leslie,2021-01-07,0.5,Support: Ongoing,uganda,Forms help
leslie,2021-01-07,1,Overhead,,Asana/Slack/email
leslie,2021-01-07,1.5,Feature: Baselines,,Write pitch for baselines
leslie,2021-01-07,1.5,Business: Outreach,,Blog editing
leslie,2021-01-07,0.5,Support: Setup,inl,Logo for FedRamp
nathan,2021-01-07,6,Overhead,,hiring
nathan,2021-01-07,2,Tech wealth: TypeScript,,decaffeination
reid,2021-01-07,1,Support: Ongoing,cepps,ticket
reid,2021-01-07,1,Support: Training,shejehsalam,email
reid,2021-01-07,1,Overhead,,"email, clean up asana/github, etc."
reid,2021-01-07,1,Support: Ongoing,advancingnutrition,ticket
reid,2021-01-07,4,Out,,just couldn't even
ritika,2021-01-07,10,Security,,FedRAMP
shane,2021-01-07,8,Overhead,,"WWB new contract, finish invoicing, fedramp prep/meetings/dry runs/GSA/emails/tasking lots, chemonics contract renewal/meetings, bulletproof wire issues, finalize annual bonus program/emails/meetings, final ndi contract review, internet service disruptions fallout, deferred revenues/2020 taxes, etc"
aasit,2021-01-08,2,Business: Outreach,,FEMA demo
aasit,2021-01-08,3,Overhead,,Weekly + Prep for first friday
aasit,2021-01-08,3,Business: Outreach,,GIZ - Jonas demo
brent,2021-01-08,2.5,Overhead,,Email/slack/asana/hours; Weekly meeting & prep; Reid champion check-in
brent,2021-01-08,4.5,Security,,Work on developer database setup
brent,2021-01-08,1,Tech wealth: Other,,Convert LanguageStringsEditGrid to bootstrap modal
diego,2021-01-08,1,Overhead,,
diego,2021-01-08,7,Tech wealth: TypeScript,,
herb,2021-01-08,8,Out,,
leslie,2021-01-08,2.5,Support: Setup,wwb,Setup meeting + followup work
leslie,2021-01-08,0.5,Support: Ongoing,uganda,Freshdesk access
leslie,2021-01-08,1,Overhead,,Asana/Slack/email
leslie,2021-01-08,1,Overhead,,Weekly meeting
leslie,2021-01-08,1.5,Support: Scaling training & help,,Updating wiki for client slack access (+ yaks)
nathan,2021-01-08,4,Tech wealth: TypeScript,,decaffeination
nathan,2021-01-08,1.5,Overhead,,weekly
nathan,2021-01-08,3,Overhead,,hiring
reid,2021-01-08,1,Overhead,,weekly meeting
reid,2021-01-08,1,Support: Ongoing,cepps,ticket
reid,2021-01-08,1,Overhead,,pair with brent and shane
